"NK_cluster","regulon","mean_in","mean_out","log2FC","avg_log2FC","statistic","pval","padj"
5,"FOXD2(+)",0.00214772183855774,0.0091562612388741,-2.09195095581501,-2.09195095581501,-11.2573863236508,2.129820073094e-29,1.34051683462353e-28
5,"BCL6(+)",0.00888608825385215,0.0181018156484136,-1.02651395218856,-1.02651395218856,-11.1940291909996,4.36153426062446e-29,2.72302777427428e-28
5,"HOXA5(+)",0.0092588966284811,0.019728505304002,-1.09136938960651,-1.09136938960651,-11.189189073914,4.60627000893917e-29,2.87196297872785e-28
5,"ZNF175(+)",0.015459017388524,0.032454022097188,-1.06994861566298,-1.06994861566298,-11.1556954636813,6.71655591769915e-29,4.15424796773802e-28
5,"ZBTB6(+)",0.0111121048572219,0.0251668161604093,-1.17939052280049,-1.17939052280049,-11.1378354316353,8.20902821362154e-29,5.0571533225825e-28
5,"ZBTB7B(+)",0.00732510612563016,0.0148748600671625,-1.0219544301364,-1.0219544301364,-11.1258803424337,9.38745463357632e-29,5.73746404907395e-28
5,"ZMAT1(+)",0.00339427715109099,0.0115279857148575,-1.76396387858382,-1.76396387858382,-11.0656450853029,1.841331754316e-28,1.10933670542125e-27
5,"GLI1(+)",0.00821097477958772,0.0193595476444099,-1.23741973254728,-1.23741973254728,-11.046381419302,2.2822992972026e-28,1.35913849173155e-27
5,"ZNF630(+)",0.0111681708201744,0.0238387661733011,-1.09391658604486,-1.09391658604486,-10.9990450742044,3.86199872488905e-28,2.26216697063173e-27
5,"E2F5(+)",0.00369607728344865,0.014730462841309,-1.9947356408289,-1.9947356408289,-10.9943017594604,4.07051701531223e-28,2.37830836932394e-27
5,"ZNF383(+)",0.00485981390424536,0.0128573116004026,-1.403615854016,-1.403615854016,-10.9594771170292,5.98441276983618e-28,3.47904847507998e-27
5,"ZFY(+)",0.00710953178544345,0.0145334672636776,-1.03155236947329,-1.03155236947329,-10.9161580691127,9.64916081537213e-28,5.55394696250354e-27
5,"ZNF707(+)",0.00320057263604816,0.0109776931310853,-1.7781726411259,-1.7781726411259,-10.9102531262682,1.02969234892256e-27,5.8902967496863e-27
5,"ZNF160(+)",0.00413440883390584,0.00890402822302516,-1.10677692094026,-1.10677692094026,-10.8887630064079,1.30399363906173e-27,7.41831778963451e-27
5,"ZFP57(+)",0.00687727347413432,0.0143856349250598,-1.0647201673694,-1.0647201673694,-10.8503324767479,1.98701242158151e-27,1.11604264791368e-26
5,"ZNF704(+)",0.00461837544995217,0.0109161055625346,-1.24100070432454,-1.24100070432454,-10.8486868369388,2.02310974363074e-27,1.1349450192228e-26
5,"ZNF300(+)",0.0154827456474444,0.031994242569272,-1.0471509285278,-1.0471509285278,-10.8134991857261,2.97115905073299e-27,1.65281841804248e-26
5,"TIGD7(+)",0.00738000867378255,0.0166287175336412,-1.17198238135989,-1.17198238135989,-10.8129183716758,2.99003599160005e-27,1.65867737178695e-26
5,"ZNF816(+)",0.00524990812636983,0.0242804477210402,-2.20943072824697,-2.20943072824697,-10.8130151740176,2.98688159604531e-27,1.65867737178695e-26
5,"ZNF440(+)",0.0109062841623904,0.0226870800905079,-1.05671122181647,-1.05671122181647,-10.8074006381982,3.17540454820783e-27,1.7580159864631e-26
5,"SOX13(+)",0.00358888518324917,0.0107603893576609,-1.58412234005323,-1.58412234005323,-10.7516182887861,5.82308856627826e-27,3.20097590418491e-26
5,"DEAF1(+)",0.00443857361022082,0.00994273975590589,-1.16354714277728,-1.16354714277728,-10.7368317310895,6.83498493904832e-27,3.74392748135371e-26
5,"ZNF549(+)",0.00752437867618227,0.0198442367258491,-1.3990755919109,-1.3990755919109,-10.6976509832812,1.04391024908931e-26,5.65806663596248e-26
5,"NKX3-1(+)",0.0137837887275142,0.0350314019401578,-1.34567616800268,-1.34567616800268,-10.6911894269718,1.11926272055621e-26,6.04532015928324e-26
5,"RBAK(+)",0.003239934235073,0.0108160400483418,-1.73913565231569,-1.73913565231569,-10.6686828825236,1.42633836991702e-26,7.64168596108945e-26
5,"ZNF280C(+)",0.00414494382366539,0.00966579792744717,-1.22153608634843,-1.22153608634843,-10.6431270643114,1.87721394711055e-26,9.94259838577937e-26
5,"ZNF836(+)",0.00344605076734493,0.00944313743918661,-1.45432204662564,-1.45432204662564,-10.6008002403974,2.95441265607618e-26,1.54889918594513e-25
5,"ZNF711(+)",0.00511509754510768,0.0208275423180301,-2.02565873881879,-2.02565873881879,-10.5817301790799,3.62207017237619e-26,1.89252147926742e-25
5,"ZBTB17(+)",0.00603612173979938,0.0137754836111711,-1.19040902527159,-1.19040902527159,-10.5194136716022,7.0309747596758e-26,3.62071815506587e-25
5,"ZNF620(+)",0.00706094873536234,0.017521080860262,-1.31115770679822,-1.31115770679822,-10.4264834235578,1.87707083717401e-25,9.49781485694259e-25
5,"ZNF333(+)",0.00517364308128513,0.013312451564518,-1.36352367173936,-1.36352367173936,-10.422877536329,1.9496356840952e-25,9.8435410354589e-25
5,"ZNF432(+)",0.00622785914119494,0.0171565437662185,-1.46195057989377,-1.46195057989377,-10.4166821864594,2.08085903123628e-25,1.04946690554751e-24
5,"ZNF624(+)",0.00815342452121475,0.0172710701166959,-1.08287934337707,-1.08287934337707,-10.4095672143435,2.24238741335481e-25,1.12604211189547e-24
5,"HOXA7(+)",0.0043410646579893,0.0161857719021717,-1.89860511026731,-1.89860511026731,-10.4015810211522,2.43853137294923e-25,1.22321579129041e-24
5,"ZNF813(+)",0.00935416306200021,0.0222695160081664,-1.25138963119726,-1.25138963119726,-10.3969829099208,2.55907880192253e-25,1.28091821497092e-24
5,"PRDM8(+)",0.00890219268903772,0.0212800587316411,-1.25726940477887,-1.25726940477887,-10.3945870519634,2.62421173404542e-25,1.31210586702271e-24
5,"ZNF776(+)",0.00696245887251225,0.0161358873858472,-1.21260399702755,-1.21260399702755,-10.370773675902,3.36786864982166e-25,1.67312832924295e-24
5,"CEBPA(+)",0.0158233462259342,0.0316654455041895,-1.00085460681862,-1.00085460681862,-10.2799246782045,8.67954056566878e-25,4.25279176450754e-24
5,"JRKL(+)",0.00664753386711352,0.0136308515738387,-1.03598445740786,-1.03598445740786,-10.2739229330183,9.23704018424597e-25,4.52118563285801e-24
5,"ARID3A(+)",0.00479997239166709,0.0126604790584545,-1.39923379624372,-1.39923379624372,-10.2307248880289,1.4443417084035e-24,6.96673648549769e-24
5,"ZBTB5(+)",0.00595989562466613,0.0132683703732787,-1.15463208567338,-1.15463208567338,-10.1843807669338,2.32837515148371e-24,1.11438574767558e-23
5,"TIGD3(+)",0.00983573009769288,0.0226431327998527,-1.20296944208451,-1.20296944208451,-10.1716028578277,2.65503123374776e-24,1.26488411084701e-23
5,"NR5A2(+)",0.00517424959691534,0.0271654860682509,-2.39235308152154,-2.39235308152154,-10.0557062542119,8.66975319551498e-24,4.02307728203468e-23
5,"TBP(+)",0.00451460904257859,0.0142635263723992,-1.65965752173232,-1.65965752173232,-10.0554642483576,8.69108204065988e-24,4.02894970846957e-23
5,"FLYWCH1(+)",0.0080052845556739,0.0206599402564387,-1.36781138112309,-1.36781138112309,-10.0219464375395,1.22074758412071e-23,5.62536957166738e-23
5,"ZNF69(+)",0.00699299772563924,0.0172687152014144,-1.30417768598376,-1.30417768598376,-10.0135972355668,1.32832858170391e-23,6.09692318380898e-23
5,"ZFP69(+)",0.00571776008463777,0.0142678893512334,-1.31924979019269,-1.31924979019269,-9.98944505130939,1.69528157484396e-23,7.76586086306724e-23
5,"ZKSCAN8(+)",0.00666788381504713,0.0147076546224466,-1.14126621386906,-1.14126621386906,-9.97707855215556,1.92037767950994e-23,8.77967945012174e-23
5,"PATZ1(+)",0.00548877891863928,0.0135478658599114,-1.30350831566381,-1.30350831566381,-9.94539998583001,2.6411085902019e-23,1.20038643850174e-22
5,"STAT5B(+)",0.00544529540065847,0.0111992591803429,-1.04032094586929,-1.04032094586929,-9.87848536712094,5.16070207402313e-23,2.32281600134084e-22
5,"GMEB2(+)",0.00575137330128352,0.013306523010524,-1.21015511628859,-1.21015511628859,-9.87473427637957,5.35747654699885e-23,2.40904923144334e-22
5,"BATF3(+)",0.0133209779015786,0.03070328634526,-1.20469302683266,-1.20469302683266,-9.78490170326997,1.30722243322094e-22,5.79393912434281e-22
5,"ZNF610(+)",0.00692399304732863,0.0154292057794526,-1.15598750488393,-1.15598750488393,-9.78236064180001,1.34046956867826e-22,5.93563503003861e-22
5,"GTF2IRD1(+)",0.00414504128321092,0.0117312516612737,-1.5008983486227,-1.5008983486227,-9.78180402833516,1.34786328335749e-22,5.96269042971005e-22
5,"ELK1(+)",0.00675138948256081,0.0154473772945845,-1.19410543878861,-1.19410543878861,-9.77735112061636,1.40848465008106e-22,6.21311604902803e-22
5,"ZNF174(+)",0.0047473513659528,0.0154133463612575,-1.69898516915076,-1.69898516915076,-9.71101731595758,2.70622424545478e-22,1.18032033991901e-21
5,"HOXB7(+)",0.00952701594606563,0.0197517092165595,-1.05188111533341,-1.05188111533341,-9.69712617992177,3.10110205087678e-22,1.35001115523174e-21
5,"ZNF496(+)",0.0051668608793955,0.0139699046279224,-1.43496205156891,-1.43496205156891,-9.63759273976832,5.54735745287141e-22,2.38808854203779e-21
5,"ZNF283(+)",0.00584216105154621,0.0127982551798656,-1.13137296819056,-1.13137296819056,-9.59988822767114,8.00311637629075e-22,3.41677165145869e-21
5,"ZNF34(+)",0.00503931203472807,0.0110657476828845,-1.13480208153868,-1.13480208153868,-9.59807318376402,8.14528126442302e-22,3.47427286255692e-21
5,"CENPBD1(+)",0.00952408781978657,0.0227279689115293,-1.25481584665155,-1.25481584665155,-9.54812317544015,1.320670629223e-21,5.56671059232383e-21
5,"ZNF443(+)",0.00462167430377864,0.0144506230387954,-1.64464398391174,-1.64464398391174,-9.52372898532849,1.67073824581297e-21,7.01679850976606e-21
5,"ZNF587(+)",0.010939630970808,0.0223458679957756,-1.03044394591808,-1.03044394591808,-9.47162512490151,2.75523244493972e-21,1.14780759701749e-20
5,"ZNF619(+)",0.00636220552872015,0.0155743908339835,-1.29157671816514,-1.29157671816514,-9.41746421471312,4.62113187983878e-21,1.89957146742045e-20
5,"NRL(+)",0.00826546322500519,0.0170104359094581,-1.04125244175667,-1.04125244175667,-9.40679175653927,5.11511485765386e-21,2.09336638888125e-20
5,"SETDB2(+)",0.00526892340651553,0.0120180844099243,-1.18962669337648,-1.18962669337648,-9.39578049016943,5.67951620144875e-21,2.32025969707383e-20
5,"AHDC1(+)",0.00703646452449223,0.0141387573343626,-1.00673259011405,-1.00673259011405,-9.39500607143572,5.7214523327902e-21,2.33328762825377e-20
